#    object_id            ra              dec               x                y          realized_flux         flux             mag            obj_type     
  10431202090780   1.09429896e+01  -4.46535401e+01   3.77096181e+03   7.63825877e+02   9.00000000e+00   7.63002493e+00   1.28333104e+01           galaxy
  10431202090781   1.09423267e+01  -4.46541254e+01   3.75269697e+03   7.46651655e+02   3.00000000e+00   6.19346646e+00   1.30597908e+01           galaxy
  10431202090782   1.09421323e+01  -4.46547990e+01   3.74481805e+03   7.25044776e+02   3.00000000e+00   2.19541695e+00   1.41858328e+01           galaxy
  10431202090783   1.09420274e+01  -4.46546620e+01   3.74308026e+03   7.29905161e+02   9.00000000e+00   8.42231458e+00   1.27260466e+01           galaxy
  10431202091158   1.08704131e+01  -4.45559636e+01   2.58035928e+03   4.21918855e+03   1.00000000e+00   3.39836627e+00   1.37114498e+01           galaxy
  10431202092543   1.08444608e+01  -4.46183946e+01   1.66810216e+03   2.24148462e+03   2.00000000e+00   1.71124801e+00   1.44563429e+01           galaxy
  10431202092598   1.07753148e+01  -4.46433811e+01  -5.56539460e+01   1.63763223e+03   3.00000000e+00   3.44254776e+00   1.36974254e+01           galaxy
  10431202093364   1.08992163e+01  -4.46609185e+01   2.72201497e+03   6.61579590e+02   5.00000000e+00   3.50030558e+00   1.36793604e+01           galaxy
  10431202093861   1.08460582e+01  -4.46607721e+01   1.49381278e+03   8.37278259e+02   6.00000000e+00   3.88095286e+00   1.35672794e+01           galaxy
  10431202094112   1.07909539e+01  -4.46742977e+01   1.52628821e+02   5.66954067e+02   4.00000000e+00   3.50465646e+00   1.36780117e+01           galaxy
  10431202094113   1.07906842e+01  -4.46738034e+01   1.48846647e+02   5.84135120e+02   1.00000000e+00   2.01358893e+00   1.42796983e+01           galaxy
  10431202094470   1.07734039e+01  -4.46147082e+01   4.22479503e+01   2.59046601e+03   3.00000000e+00   2.09774449e+00   1.42352438e+01           galaxy
  10431202094635   1.08663895e+01  -4.45530581e+01   2.50167762e+03   4.32806005e+03   5.00000000e+00   3.26426212e+00   1.37551627e+01           galaxy
  10431202096125   1.08273772e+01  -4.46856931e+01   9.37865511e+02   7.43461022e+01   8.00000000e+00   8.36902439e+00   1.27329382e+01           galaxy
  10431202096126   1.08278171e+01  -4.46855048e+01   9.48967238e+02   7.91551365e+01   3.00000000e+00   1.91099040e+00   1.43364790e+01           galaxy
  10431202096131   1.09386912e+01  -4.46360691e+01   3.75932672e+03   1.35444018e+03   1.00000000e+01   8.18478849e+00   1.27571066e+01           galaxy
  10431202098103   1.07791987e+01  -4.46352497e+01   7.44942292e+01   1.89373754e+03   3.00000000e+00   2.60295430e+00   1.40009589e+01           galaxy
  10431202098105   1.07791407e+01  -4.46352784e+01   7.30119105e+01   1.89297671e+03   5.00000000e+00   5.96838904e+00   1.30999825e+01           galaxy
  10431202098108   1.07786464e+01  -4.46357492e+01   5.92419199e+01   1.87900756e+03   5.00000000e+00   5.12576671e+00   1.32652282e+01           galaxy
  10431202098808   1.09190757e+01  -4.46841110e+01   3.06481361e+03  -1.68060798e+02   3.00000000e+00   2.90015376e+00   1.38835727e+01           galaxy
  10431202100697   1.09004433e+01  -4.46802660e+01   2.65351395e+03   1.89333407e+01   1.00000000e+00   1.77510267e+00   1.44165666e+01           galaxy
  10431202104342   1.09158378e+01  -4.46011960e+01   3.40562806e+03   2.57948227e+03   2.00000000e+00   2.70391912e+00   1.39596410e+01           galaxy
  10431202104599   1.08522050e+01  -4.46152291e+01   1.86306347e+03   2.32113830e+03   3.00000000e+00   5.80443179e+00   1.31302260e+01           galaxy
  10431202104867   1.07765661e+01  -4.46379037e+01   4.38804111e-01   1.81450188e+03   1.00000000e+00   2.67581974e+00   1.39709832e+01           galaxy
  10431202104869   1.07766356e+01  -4.46375657e+01   3.72333183e+00   1.82543816e+03   2.00000000e+00   2.72719349e+00   1.39503354e+01           galaxy
  10431202104957   1.08263608e+01  -4.45623874e+01   1.52807542e+03   4.14864389e+03   4.00000000e+00   4.16458315e+00   1.34906964e+01           galaxy
  10431202104958   1.08262025e+01  -4.45622107e+01   1.52528951e+03   4.15498517e+03   6.00000000e+00   9.13048017e+00   1.26383912e+01           galaxy
  10431202105029   1.09073887e+01  -4.45616023e+01   3.40845281e+03   3.91380882e+03   3.00000000e+00   3.59486424e+00   1.36504191e+01           galaxy
  10431202105031   1.09069152e+01  -4.45612195e+01   3.39940626e+03   3.92797541e+03   7.00000000e+00   6.18734960e+00   1.30608637e+01           galaxy
  10431202105035   1.09068783e+01  -4.45610161e+01   3.39957073e+03   3.93480809e+03   5.00000000e+00   7.33526052e+00   1.28760864e+01           galaxy
  10431202105319   1.09245618e+01  -4.46868057e+01   3.17806368e+03  -2.74719837e+02   2.00000000e+00   3.52947349e+00   1.36703505e+01           galaxy
  10431202105321   1.09255072e+01  -4.46861886e+01   3.20300330e+03  -2.57399281e+02   4.00000000e+00   3.03853235e+00   1.38329656e+01           galaxy
  10431202105322   1.09259521e+01  -4.46863473e+01   3.21248759e+03  -2.64075436e+02   6.00000000e+00   6.05412770e+00   1.30844963e+01           galaxy
  10431202106174   1.09232243e+01  -4.46901792e+01   3.13023857e+03  -3.81762208e+02   5.00000000e+00   3.71534070e+00   1.36146287e+01           galaxy
  10431202107691   1.08168227e+01  -4.45717639e+01   1.26054065e+03   3.86963466e+03   3.00000000e+00   3.67872228e+00   1.36253828e+01           galaxy
  10431202107692   1.08169033e+01  -4.45717516e+01   1.26246844e+03   3.86978019e+03   4.00000000e+00   2.62135681e+00   1.39933099e+01           galaxy
  10431202108355   1.08287558e+01  -4.45980015e+01   1.40625409e+03   2.96513318e+03   8.00000000e+00   4.70257164e+00   1.33587867e+01           galaxy
  10431202108356   1.08286938e+01  -4.45978627e+01   1.40551019e+03   2.96991346e+03   1.20000000e+01   7.84217360e+00   1.28035342e+01           galaxy
  10431202109577   1.08584892e+01  -4.46513869e+01   1.82804054e+03   1.10723614e+03   3.00000000e+00   8.03092489e+00   1.27777114e+01           galaxy
  10431202109774   1.09043019e+01  -4.46111539e+01   3.08881024e+03   2.28799840e+03   1.40000000e+01   8.95360253e+00   1.26596308e+01           galaxy
  10431202110662   1.07976409e+01  -4.46344291e+01   5.05180845e+02   1.86197571e+03   1.00000000e+00   4.09866844e+00   1.35080183e+01           galaxy
  10431202111670   1.08259714e+01  -4.45709878e+01   1.47625378e+03   3.86594108e+03   3.00000000e+00   3.48615363e+00   1.36837590e+01           galaxy
  10431202111716   1.09489657e+01  -4.45814999e+01   4.27119055e+03   3.12247544e+03   6.00000000e+00   7.32736306e+00   1.28772560e+01           galaxy
  10431202113615   1.08159613e+01  -4.46113395e+01   1.04378892e+03   2.56574425e+03   4.00000000e+00   3.85912410e+00   1.35734034e+01           galaxy
  10431202113653   1.09335819e+01  -4.46638278e+01   3.50182662e+03   4.54650843e+02   2.00000000e+00   2.56716109e+00   1.40159925e+01           galaxy
  10431202113676   1.08284214e+01  -4.46605399e+01   1.08720595e+03   9.01455289e+02   8.00000000e+00   3.40174146e+00   1.37103720e+01           galaxy
  10431202114128   1.09482543e+01  -4.45607678e+01   4.35891838e+03   3.80912885e+03   7.00000000e+00   6.99658659e+00   1.29274098e+01           galaxy
  10431202115441   1.08284025e+01  -4.46044805e+01   1.36582630e+03   2.75235603e+03   6.00000000e+00   6.86618427e+00   1.29478367e+01           galaxy
  10431202116335   1.08261511e+01  -4.46313801e+01   1.17984273e+03   1.87145845e+03   6.00000000e+00   3.80988264e+00   1.35873463e+01           galaxy
  10431202117683   1.08238589e+01  -4.46223786e+01   1.17161228e+03   2.17599026e+03   2.00000000e+00   3.92258765e+00   1.35556936e+01           galaxy
  10431202117706   1.08755570e+01  -4.46284261e+01   2.33741915e+03   1.81040359e+03   5.00000000e+00   8.16899000e+00   1.27592044e+01           galaxy
  10431202117707   1.08754116e+01  -4.46283467e+01   2.33445354e+03   1.81349110e+03   4.00000000e+00   1.83358240e+00   1.43813742e+01           galaxy
  10431202117717   1.08561553e+01  -4.45795945e+01   2.13224377e+03   3.48490071e+03   2.00000000e+00   5.22880083e+00   1.32436200e+01           galaxy
  10431202119597   1.08409747e+01  -4.45658592e+01   1.84922600e+03   3.98713141e+03   4.00000000e+00   2.07708055e+00   1.42459919e+01           galaxy
  10431202119651   1.08897874e+01  -4.45666912e+01   2.97540418e+03   3.80261515e+03   3.00000000e+00   2.47599778e+00   1.40552497e+01           galaxy
  10431202120379   1.09292803e+01  -4.45451216e+01   3.99808145e+03   4.38706893e+03   1.00000000e+00   2.89915448e+00   1.38839469e+01           galaxy
  10431202121570   1.09362066e+01  -4.46126212e+01   3.81959815e+03   2.13648635e+03   4.00000000e+00   3.00775462e+00   1.38440193e+01           galaxy
  10431202123268   1.08610172e+01  -4.46921433e+01   1.68308555e+03  -2.46407361e+02   2.00000000e+00   1.71364797e+00   1.44548213e+01           galaxy
  10431202123746   1.08197374e+01  -4.45988397e+01   1.19334746e+03   2.96635229e+03   1.00000000e+00   1.65033682e+00   1.44956938e+01           galaxy
  10431202123848   1.08561725e+01  -4.46807415e+01   1.62802299e+03   1.45558254e+02   1.00000000e+01   7.68086934e+00   1.28260993e+01           galaxy
  10431202123863   1.08465047e+01  -4.46158203e+01   1.72822437e+03   2.31991634e+03   4.00000000e+00   3.54578938e+00   1.36653430e+01           galaxy
  10431202123917   1.07758957e+01  -4.46169208e+01   8.89420997e+01   2.50946601e+03   4.00000000e+00   2.04338799e+00   1.42637482e+01           galaxy
  10431202124588   1.08377821e+01  -4.45959807e+01   1.62523628e+03   3.00290831e+03   7.00000000e+00   7.13756444e+00   1.29057502e+01           galaxy
  10431202128002   1.08067277e+01  -4.46222553e+01   7.75871189e+02   2.23487942e+03   2.00000000e+00   2.46542689e+00   1.40598950e+01           galaxy
  10431202128395   1.08502002e+01  -4.46084422e+01   1.85052099e+03   2.55163896e+03   8.00000000e+00   4.32930889e+00   1.34485789e+01           galaxy
  10431202128396   1.08501952e+01  -4.46084761e+01   1.85023759e+03   2.55053873e+03   2.00000000e+00   1.71954478e+00   1.44510916e+01           galaxy
  10431202128922   1.09296569e+01  -4.46013603e+01   3.72458102e+03   2.52939683e+03   8.00000000e+00   6.45951677e+00   1.30141252e+01           galaxy
  10431202129575   1.09028484e+01  -4.45749058e+01   3.23669630e+03   3.48930005e+03   1.00000000e+00   2.31258257e+00   1.41293822e+01           galaxy
  10431202130334   1.09237722e+01  -4.45457950e+01   3.86712222e+03   4.38266417e+03   3.00000000e+00   3.99074424e+00   1.35369906e+01           galaxy
  10431202130670   1.08866904e+01  -4.46684772e+01   2.39464510e+03   4.52384017e+02   2.00000000e+00   2.12780807e+00   1.42197942e+01           galaxy
  10431202130672   1.08866047e+01  -4.46686560e+01   2.39176950e+03   4.46757598e+02   1.00000000e+01   8.91367698e+00   1.26644831e+01           galaxy
  10431202133750   1.07793629e+01  -4.46844576e+01  -1.65693645e+02   2.68446683e+02   2.00000000e+00   4.16448433e+00   1.34907222e+01           galaxy
  10431202133751   1.07792137e+01  -4.46841674e+01  -1.67703367e+02   2.78505004e+02   1.00000000e+00   1.93470799e+00   1.43230867e+01           galaxy
  10431202133949   1.08781870e+01  -4.45512903e+01   2.78376067e+03   4.34843129e+03   3.00000000e+00   3.96908476e+00   1.35428994e+01           galaxy
  10431202134833   1.08967024e+01  -4.45515074e+01   3.21151950e+03   4.28155990e+03   7.00000000e+00   8.11755683e+00   1.27660619e+01           galaxy
  10431202135091   1.09075180e+01  -4.46707754e+01   2.86454898e+03   3.09433880e+02   3.00000000e+00   1.69629011e+00   1.44658750e+01           galaxy
  10431202135126   1.07948119e+01  -4.46797016e+01   2.14984571e+02   3.76222714e+02   3.00000000e+00   2.89772708e+00   1.38844816e+01           galaxy
  10431202137698   1.08450390e+01  -4.45700008e+01   1.92270050e+03   3.83734894e+03   1.40000000e+01   8.94141779e+00   1.26611093e+01           galaxy
  10431202138686   1.09136907e+01  -4.45804535e+01   3.45990228e+03   3.27114881e+03   2.00000000e+00   3.13415746e+00   1.37993233e+01           galaxy
  10431202138696   1.09273921e+01  -4.46101643e+01   3.62800014e+03   2.24609555e+03   4.00000000e+00   6.05352282e+00   1.30846048e+01           galaxy
  10431202140446   1.07983807e+01  -4.45809899e+01   7.87667471e+02   3.62403563e+03   6.00000000e+00   3.14513872e+00   1.37955258e+01           galaxy
  10431202141249   1.07768879e+01  -4.45758829e+01   3.15340485e+02   3.86131746e+03   8.00000000e+00   5.50527260e+00   1.31876782e+01           galaxy
  10431202141252   1.07763376e+01  -4.45755489e+01   3.04253098e+02   3.87410104e+03   2.00000000e+00   2.02315636e+00   1.42745517e+01           galaxy
  10431202141257   1.07770009e+01  -4.45758480e+01   3.18130438e+02   3.86210861e+03   3.00000000e+00   5.44312718e+00   1.32000041e+01           galaxy
  10431202141483   1.08560277e+01  -4.46681601e+01   1.68744371e+03   5.61387721e+02   3.00000000e+00   2.22773211e+00   1.41699679e+01           galaxy
  10431202141485   1.08555987e+01  -4.46681696e+01   1.67748052e+03   5.62449343e+02   8.00000000e+00   9.03493806e+00   1.26498123e+01           galaxy
  10431202141487   1.08560939e+01  -4.46679452e+01   1.69004762e+03   5.68269898e+02   7.00000000e+00   7.58035027e+00   1.28404021e+01           galaxy
  10431202141488   1.08567009e+01  -4.46679255e+01   1.70417798e+03   5.66971374e+02   7.00000000e+00   5.03424259e+00   1.32847899e+01           galaxy
  10431202141489   1.08559278e+01  -4.46679489e+01   1.68618903e+03   5.68679265e+02   9.00000000e+00   7.13737276e+00   1.29057793e+01           galaxy
  10431202141492   1.08562029e+01  -4.46683809e+01   1.69039330e+03   5.53533242e+02   4.00000000e+00   3.07091573e+00   1.38214555e+01           galaxy
  10431202141519   1.09439609e+01  -4.46593936e+01   3.76400697e+03   5.67462721e+02   1.20000000e+01   8.00788756e+00   1.27808304e+01           galaxy
  10431202141632   1.09207741e+01  -4.46501048e+01   3.27459168e+03   9.49020953e+02   7.00000000e+00   7.06165967e+00   1.29173583e+01           galaxy
  10431202143320   1.09061570e+01  -4.45990602e+01   3.19230728e+03   2.68124350e+03   2.00000000e+00   2.28395713e+00   1.41429054e+01           galaxy
  10431202143507   1.09185322e+01  -4.45974358e+01   3.48683036e+03   2.69490510e+03   5.00000000e+00   2.69619005e+00   1.39627490e+01           galaxy
  10431202143608   1.08363323e+01  -4.46223254e+01   1.46045524e+03   2.13777924e+03   1.00000000e+00   2.30201541e+00   1.41343547e+01           galaxy
  10431202143790   1.09463141e+01  -4.45515831e+01   4.36014636e+03   4.11860028e+03   5.00000000e+00   4.47075995e+00   1.34136719e+01           galaxy
  10431202143847   1.09083520e+01  -4.45717567e+01   3.37988812e+03   3.57548750e+03   4.00000000e+00   7.56631925e+00   1.28424136e+01           galaxy
  10431202143848   1.09084398e+01  -4.45718104e+01   3.38165244e+03   3.57343019e+03   2.00000000e+00   1.73191568e+00   1.44433084e+01           galaxy
  10431202144408   1.08623137e+01  -4.45654724e+01   2.34530929e+03   3.93132891e+03   1.00000000e+00   2.58391705e+00   1.40089289e+01           galaxy
  10431202144512   1.08395690e+01  -4.45925274e+01   1.68380124e+03   3.11118660e+03   3.00000000e+00   4.88435130e+00   1.33176081e+01           galaxy
  10431202144533   1.09311681e+01  -4.45653926e+01   3.94006613e+03   3.71180764e+03   4.00000000e+00   2.51158842e+00   1.40397541e+01           galaxy
  10431202145307   1.09139246e+01  -4.45502492e+01   3.61670279e+03   4.26747304e+03   4.00000000e+00   4.10626554e+00   1.35060077e+01           galaxy
  10431202145425   1.08829087e+01  -4.45762100e+01   2.76853305e+03   3.51054518e+03   3.00000000e+00   4.67229608e+00   1.33657994e+01           galaxy
  10431202146377   1.09289469e+01  -4.46581605e+01   3.42312724e+03   6.56706613e+02   2.00000000e+00   1.61394560e+00   1.45199031e+01           galaxy
  10431202147555   1.09097848e+01  -4.46946420e+01   2.79736153e+03  -4.85738688e+02   1.10000000e+01   9.93224485e+00   1.25470067e+01           galaxy
  10431202147558   1.09096477e+01  -4.46945322e+01   2.79474256e+03  -4.81672509e+02   1.00000000e+00   2.32657359e+00   1.41228333e+01           galaxy
  10431202147643   1.08796076e+01  -4.46541323e+01   2.30262677e+03   9.48734579e+02   9.00000000e+00   5.08069521e+00   1.32748174e+01           galaxy
  10431202151238   1.08412218e+01  -4.46750960e+01   1.31062066e+03   3.79879001e+02   2.00000000e+00   2.68505593e+00   1.39672419e+01           galaxy
  10431202152347   1.07834548e+01  -4.45826078e+01   4.34051554e+02   3.61830886e+03   3.00000000e+00   3.29833654e+00   1.37438879e+01           galaxy
  10431202152439   1.08367910e+01  -4.46724172e+01   1.22155035e+03   4.82516324e+02   4.00000000e+00   1.85682170e+00   1.43676998e+01           galaxy
  10431202153268   1.09010517e+01  -4.45601280e+01   3.26908975e+03   3.98293885e+03   6.00000000e+00   2.20626371e+00   1.41804817e+01           galaxy
  10431202153292   1.08274033e+01  -4.45665296e+01   1.53160187e+03   4.00854319e+03   3.00000000e+00   2.62293081e+00   1.39926582e+01           galaxy
